SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
0,0,0,-1.2002122764736234,1,0,-1.4959122896109767,-0.9852968378820581,-0.7957886230519688,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.5896262538947137,1,0,-1.5025489958460367,-0.8298486013121106,-0.6711411493307885,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,-0.4268033145403377,1,1,1.1886353824707805,-0.09058587479142441,0.5073622387057176,0.5967653866062901,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,1,1,-0.22327464034736777,1,0,-1.4942531130522119,-0.7688854954012585,-0.7050544239668601,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
1,0,0,0.22448844287716607,1,1,1.1488151450604207,0.6291388019414842,0.5864987145131533,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,1.6084834273893616,1,1,1.505538105194894,2.4875146768681553,0.8136659104400198,1.546532671391555,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.4863662228735797,1,1,-0.17188939571651304,0.7765083842171595,-0.051756068416591645,0.5967653866062901,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,-0.8745663977648716,1,1,0.46689357940800896,-0.6023949677714773,0.2757881271762826,-0.3530018981789749,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,-0.7524491932490895,1,0,-1.4925939364934466,-0.8925679364173696,-0.7348061900707861,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,1,0.9978974048104517,1,1,0.6494030008721581,1.1169973192828118,0.37930630458748205,1.546532671391555,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0.1023712383613841,1,1,-1.4876164068171518,-0.7274384864132538,-0.7346459084751336,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,-1.2409180113122174,1,0,-0.13206915830615312,-0.9513138029702831,-0.27704195288736194,0.12188174421365756,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-0.38609757970174374,1,1,1.376122333611225,0.07998788571535308,0.7176703438963793,1.0716490289989224,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,0.5501343215859179,1,0,-1.4892755833759168,-0.6143812320233049,-0.7127751938743709,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,0,-0.8338606629262776,1,0,-1.5091857020810966,-0.9105473327951112,-0.7415467201612564,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,0,-1.0373893371192475,1,1,-0.4522902341477968,-0.8262922371934365,-0.14887560342261952,-0.3530018981789749,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,-1.0780950719578415,1,0,-1.3117436915880627,-0.9431034314864304,-0.666809080197519,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,1,0.3358186312655745,-0.9774596651020168,-0.4016373226842591,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,1.2421318138420157,1,1,1.4706953974608292,1.9933556872918925,0.7756722463231129,1.546532671391555,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.1607203441648277,1,0,-0.17023021915774814,0.5884162374961724,-0.041701732963421556,0.12188174421365756,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,-0.06045170099299184,1,0,0.7522719475155875,0.18569093035372292,0.40631450528289303,0.5967653866062901,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,-0.2639803751859618,1,1,0.5166688761709587,-0.09330803004275513,0.2744524472125123,-0.3530018981789749,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0.020959768684196134,1,1,-0.34112540471054226,-0.2792927017304539,-0.20729450143665848,-0.3530018981789749,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.6084834273893616,0,1,0.02389343821775623,1.0375718539657564,0.04592610812831344,1.546532671391555,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0.346605647392948,1,1,0.3242043953542197,0.38915008252577105,0.2495639030808761,1.0716490289989224,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False
0,1,1,1.1607203441648277,1,0,0.6626764133422782,1.3010062331268026,0.4025550540755679,2.021416313784188,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,0,-0.7117434584104956,1,0,-1.5307549973450416,-0.8809109651394934,-0.7256241760139602,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0.9164859351332638,0,1,-0.4937696481169216,0.1941208304868763,-0.2070618633569579,0.12188174421365756,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,0.590840056424512,1,1,1.4076466882277594,1.237101443315319,0.7713941419685657,1.0716490289989224,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,1,0,0.8757802002946699,1,1,1.2135230308522553,1.3486878557549522,0.6194687244509476,0.5967653866062901,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-1.480979700582092,-1.0014980522004622,-0.8662182418474907,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.590840056424512,1,1,1.3744631570524595,1.1186218312876384,0.6759853436152949,1.0716490289989224,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,1.2014260790034217,1,1,1.6631598782775683,2.1215823713485316,0.8831408878450665,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True
0,1,0,1.4049547531963917,1,1,-1.462728758435677,-0.42760625719812295,-0.7071900593651854,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,0.18378270803857208,1,0,0.02223426165899086,0.005479862142637228,-0.005119015470536149,1.0716490289989224,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,0,0.8350744654560759,1,1,0.2943392172964497,0.7475086496445142,0.21984670751718902,-0.3530018981789749,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,1.2014260790034217,1,0,0.5332606417586087,1.1786848697363568,0.3046320798728995,1.546532671391555,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-0.7524491932490895,1,1,-1.4892755833759168,-0.8790010658905758,-0.6998459455602378,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,-1.0780950719578415,1,0,-1.5008898192872717,-0.961390167973193,-0.7677864854585685,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,-0.22327464034736777,1,1,1.2267964433223755,0.1667675607839878,0.5865896305443008,1.0716490289989224,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False
0,0,0,1.0386031396490458,1,0,-1.480979700582092,-0.5136175819942046,-0.7130046970182697,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,1,0,0.6722515261016999,1,1,1.1322233794727707,1.1206634477261364,0.6089852795502778,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,1.4863662228735797,1,0,0.29102086417891987,1.1347571870112525,0.14606509322267217,1.0716490289989224,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,1,1,1.5270719577121736,1,1,0.5133505230534289,1.5000528594479035,0.32825279512852135,1.546532671391555,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-1.461069581876912,-1.0012346178213012,-0.8611269441032361,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.7931549280876836,1,0,-0.32453363912289235,-0.6842352482308423,-0.13792022166935752,0.12188174421365756,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0,0,0,-1.2816237461508113,0,1,-1.3283354571757127,-0.9994783886268943,-0.8271849591415388,-1.3027691829642398,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,-0.9559778674420595,1,0,0.3507512202944595,-0.7305557932333262,0.043257245201188066,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1.2828375486806096,1,1,0.642766294637098,1.3117850898074757,0.34245584263854983,0.12188174421365756,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-1.2002122764736234,1,1,0.010620025747636104,-0.9182527883855717,-0.1479209850955718,0.12188174421365756,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,0,1,-0.8745663977648716,1,1,-0.3444437578280723,-0.7464277145777792,-0.1881563797689172,0.12188174421365756,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.7536629957788878,0,1,-0.6795974226986006,-0.0525854655974434,-0.3264917261705013,0.12188174421365756,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,1,0,1.2828375486806096,1,1,0.04048520380540615,0.918148268746082,0.1083736378892444,0.12188174421365756,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.7931549280876836,1,1,-1.480979700582092,-0.8894945353271575,-0.704630149154839,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,-0.6303319887333076,1,1,0.16824179883031035,-0.5079098371123819,0.040598456379188574,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,1,-0.6303319887333076,1,1,0.17985603474166512,-0.4828177124972922,0.0944813575058831,0.5967653866062901,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0,0,-0.019745966154397852,0,0,-1.1541219185053884,-0.60311941231417,-0.5614089314414606,-0.8278855405716075,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,0,1.5270719577121736,1,0,0.10021555992094577,1.0374181839112457,0.07638892502894067,1.0716490289989224,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,0,0,-1.2816237461508113,1,1,0.4851445215544238,-0.9754839072583089,-0.36345258960234966,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,1,0.5094285867473239,1,1,0.9978300782128064,0.907764563634151,0.5733461953404957,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0,0,0,0.46872285190873,1,1,0.659358060224748,0.685469853352088,0.4182218957363829,0.12188174421365756,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.8338606629262776,1,0,-1.3167212212643575,-0.8898018754361787,-0.6798636897981719,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
0,1,0,1.5677776925507676,1,0,-1.4959122896109767,-0.404687466211112,-0.7132907429367323,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,1,0,-1.2409180113122174,1,0,0.38061639835222955,-0.943762017434333,-0.17974159599716302,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,-0.9559778674420595,1,0,0.0023241429538111433,-0.7192939735241916,0.0867878409145648,1.0716490289989224,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.0373893371192475,0,0,-1.3233579274994176,-0.9270119814926766,-0.6355188128109545,-1.3027691829642398,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.5896262538947137,1,1,0.36402463276457964,-0.4075632915169534,0.18794835425238138,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.1595065416350294,1,1,0.2412455674159701,-0.8762569577743149,-0.0013764650234437904,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.7117434584104956,1,0,-1.5042081724048018,-0.8789571601607156,-0.7209041187302242,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,0,1.4863662228735797,1,0,1.135541732590301,2.008261682579422,0.6284049438033632,0.5967653866062901,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-0.6795974226986006,-0.9908948184392303,-0.6612935076412433,-0.8278855405716075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,1,0.6543805305484532,-0.9732447150354401,-0.3201765587761855,-0.3530018981789749,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.0373893371192475,0,1,-1.3465863993221274,-0.9441791218680048,-0.7184645385611022,-1.3027691829642398,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,1.0386031396490458,0,0,-0.17188939571651304,0.5808864048251525,0.004048499691620749,1.0716490289989224,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.5094285867473239,1,1,1.6830699969827483,1.2399772686211603,0.8525005749194984,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,0.14307697319997809,1,1,0.3789572217934642,0.13392607484857727,0.15699500210594583,1.546532671391555,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1,1,0,-0.22327464034736777,1,1,0.659358060224748,0.003613868623579817,0.36136031604846663,1.546532671391555,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,1,0,1.3235432835192036,1,1,1.3080960947018598,1.8779494763544242,0.6531098600004842,1.0716490289989224,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,1,0,1.6084834273893616,1,1,1.696343409452868,2.679821773655719,0.9154918653251116,2.021416313784188,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,-0.7117434584104956,1,0,-1.3183803978231226,-0.8401005892344613,-0.6270333165705302,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
0,0,0,-1.2409180113122174,1,0,0.1781968581829002,-0.9522797290272068,-0.2894873473733176,0.5967653866062901,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,1.2828375486806096,1,1,1.1654069106480704,1.7355412415529485,0.5944489717599508,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,0,0,-0.7931549280876836,1,1,1.1753619700006603,-0.4137979051570982,0.6087428368005513,0.5967653866062901,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,1,1,1.5270719577121736,1,1,0.505054640259604,1.448375815402478,0.3001191921004101,1.546532671391555,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-0.35108046406313215,-0.986548151183073,-0.5772870948610426,-0.3530018981789749,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.5082147842175256,1,1,0.8551408941590172,-0.2282961964978614,0.401110825222359,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0,1.0793088744876398,1,0,-1.3432680462045974,-0.3548544628198141,-0.616150667642186,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
1,1,0,-0.06045170099299184,1,0,0.8136614801898924,0.22230830905710838,0.4505451544361049,0.12188174421365756,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,0.14307697319997809,1,1,0.01559755542393127,0.0865298394645191,0.10748098485438891,0.5967653866062901,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
0,0,0,-1.2816237461508113,1,1,0.8020472442785371,-0.9712909100566625,-0.2824161005062974,0.12188174421365756,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,-1.2816237461508113,1,0,-1.4876164068171518,-1.0015858636601827,-0.8679153410955757,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.9559778674420595,1,0,-1.5224591145512167,-0.9411935322375128,-0.7709261190675256,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0.8757802002946699,1,1,-1.3333129868520075,-0.4211301620437472,-0.6243353144704498,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,1,1.1607203441648277,1,1,-1.5108448786398618,-0.49120370690058557,-0.714779506524434,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,-1.1188008067964355,1,1,0.36402463276457964,-0.8533381667873039,-0.026578388857504017,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0.346605647392948,1,1,0.3192268656779245,0.31710077982522494,0.18325581103070315,1.0716490289989224,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1,0,1.6084834273893616,1,0,0.6477438243133932,1.6384656728321032,0.36409734524186765,2.021416313784188,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-0.22327464034736777,1,1,0.1367174442137754,-0.22307141464450062,0.0484273368391039,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.1023712383613841,1,0,-0.3295111687991873,-0.1276642636583417,-0.09066745629559772,-0.3530018981789749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0,0,-0.6710377235719016,1,1,1.0359911390644014,-0.33900449434029106,0.48811687280799837,0.12188174421365756,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,-0.6303319887333076,1,0,-1.4925939364934466,-0.8740397184163762,-0.745629911941905,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,1,1.2014260790034217,1,0,-1.3316538102932427,-0.3622525783012534,-0.640800360768536,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0,-1.2816237461508113,1,1,0.23792721429843983,-0.978754884132892,-0.42666953659351087,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.7931549280876836,1,1,0.32254521879545484,-0.5861718005881428,0.13282771908760996,-0.3530018981789749,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0,0,0,-0.9152721326034655,1,1,0.3258635719129846,-0.6593187465351933,0.19524019695467895,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,-1.1595065416350294,1,0,-0.46722282317668157,-0.9052347394820299,-0.22539356577064584,-0.8278855405716075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.9152721326034655,1,0,-1.4793205240233267,-0.9330051136185903,-0.7664750905850484,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,0.387311382231542,1,1,0.9712832532725666,0.8276146537744026,0.6137509710434464,0.12188174421365756,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,-1.2816237461508113,1,0,-1.4925939364934466,-1.001651722254973,-0.8691881655316392,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,1.4049547531963917,1,0,0.7456352412805278,1.5882814236019238,0.43870133587846855,0.12188174421365756,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,1,1.2014260790034217,1,0,-1.4892755833759168,-0.4554863956593337,-0.6980033806623172,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
1,0,0,-0.5896262538947137,1,0,0.9613281939199768,-0.24473889233049662,0.5191953311746298,0.5967653866062901,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.8338606629262776,1,1,0.6527213539896879,-0.5637359726295937,0.28963689219430855,0.12188174421365756,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,-0.9559778674420595,1,1,-0.49211047155815646,-0.7978852299739037,-0.2169929244926258,-0.3530018981789749,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1.6084834273893616,1,0,-1.3001294556767078,-0.19192029930870685,-0.6050858130240216,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,0,0,1.0793088744876398,1,1,-1.4842980536996218,-0.4869228982392186,-0.7012319099461738,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,-0.10115743583158582,1,1,0.4768486387605988,0.055225054074214686,0.2902454054482745,1.0716490289989224,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False
0,0,0,1.5270719577121736,1,0,1.127245849796476,1.9921263268558078,0.5961434968596638,0.5967653866062901,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
0,1,1,1.4863662228735797,1,0,-1.4859572302583868,-0.42317177848224535,-0.714206637769032,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,1,1,0.590840056424512,1,0,-1.4892755833759168,-0.5640213598736847,-0.6790069810431291,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0,0,0,-0.8338606629262776,1,1,-0.17023021915774814,-0.6908650134397286,-0.08835932879259348,0.12188174421365756,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
0,1,0,0.387311382231542,1,1,0.642766294637098,0.5651022949404199,0.37777524071090207,0.12188174421365756,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,1.0793088744876398,1,1,1.1471559685016557,1.6068535473327776,0.6476225724316766,0.5967653866062901,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
1,0,0,0.5094285867473239,1,1,1.2350923261162006,1.06867906357169,0.7085607332585616,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
0,1,0,-0.9152721326034655,1,1,0.1781968581829002,-0.6862988175342705,0.10043406168666551,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,0.6722515261016999,1,0,0.4337100482327091,0.6686320059507109,0.2595355733771232,1.0716490289989224,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,1,1,1.0386031396490458,1,0,-1.3200395743818876,-0.34747830020330467,-0.6041602299885559,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
